url,deapth,title,authors,source,number and pages,doi,published,citation,metric,abstract,references
https://dl.acm.org/doi/10.1145/2996913.2996996,1,Geo-spotting: mining online location-based services for optimal retail store placement,"['Dmytro Karamshuk', 'Anastasios Noulas', 'Salvatore Scellato', 'Vincenzo Nicosia', 'Cecilia Mascolo']",KDD '13: Proceedings of the 19th ACM SIGKDD international conference on Knowledge discovery and data mining,,https://doi.org/10.1145/2487575.2487616,11 August 2013,193,"2,151","The problem of identifying the optimal location for a new retail store has been the focus of past research, especially in the field of land economy, due to its importance in the success of a business. Traditional approaches to the problem have factored in demographics, revenue and aggregated human flow statistics from nearby or remote areas. However, the acquisition of relevant data is usually expensive. With the growth of location-based social networks, fine grained data describing user mobility and popularity of places has recently become attainable.","['https://dl.acm.org/doi/10.1145/2424321.2424348', 'https://dl.acm.org/doi/10.1016/S0305-0548(01)00079-X', 'https://dl.acm.org/doi/10.1145/1102351.1102363', 'https://dl.acm.org/doi/10.5555/129837', 'https://dl.acm.org/doi/10.1109/5254.708428', 'https://dl.acm.org/doi/10.1145/582415.582418', 'https://dl.acm.org/doi/10.1007/978-3-642-03915-7_2', 'https://dl.acm.org/doi/10.1145/2020408.2020590', 'https://dl.acm.org/doi/10.1007/978-3-642-31205-2_6', 'https://dl.acm.org/doi/10.1109/ICDM.2010.152', 'https://dl.acm.org/doi/10.5555/1972514', 'https://dl.acm.org/doi/10.1145/2339530.2339561']"
https://dl.acm.org/doi/10.1145/2996913.2996996,1,Consensus answers for queries over probabilistic databases,"['Jian Li', 'Amol Deshpande']",PODS '09: Proceedings of the twenty-eighth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,,https://doi.org/10.1145/1559795.1559835,29 June 2009,27,431,"We address the problem of finding a ""best"" deterministic query answer to a query over a probabilistic database. For this purpose, we propose the notion of a consensus world (or a consensus answer) which is a deterministic world (answer) that minimizes the expected distance to the possible worlds (answers). This problem can be seen as a generalization of the well-studied inconsistent information aggregation problems (e.g. rank aggregation) to probabilistic databases. We consider this problem for various types of queries including SPJ queries, Top-k ranking queries, group-by aggregate queries, and clustering. For different distance metrics, we obtain polynomial time optimal or approximation algorithms for computing the consensus answers (or prove NP-hardness). Most of our results are for a general probabilistic database model, called and/xor tree model, which significantly generalizes previous probabilistic database models like x-tuples and block-independent disjoint models, and is of independent interest.","['https://dl.acm.org/doi/10.5555/1283383.1283427', 'https://dl.acm.org/doi/10.1145/1411509.1411513', 'https://dl.acm.org/doi/10.1109/ICDE.2006.35', 'https://dl.acm.org/doi/10.1145/1247480.1247559', 'https://dl.acm.org/doi/10.1109/69.166990', 'https://dl.acm.org/doi/10.14778/1453856.1453895', 'https://dl.acm.org/doi/10.1145/872757.872823', 'https://dl.acm.org/doi/10.1109/ICDE.2009.75', 'https://dl.acm.org/doi/10.1145/1376916.1376944', 'https://dl.acm.org/doi/10.1145/1265530.1265531', 'https://dl.acm.org/doi/10.1145/371920.372165', 'https://dl.acm.org/doi/10.1137/S0895480102412856', 'https://dl.acm.org/doi/10.1145/239041.239045', 'https://dl.acm.org/doi/10.1145/1265530.1265535', 'https://dl.acm.org/doi/10.1007/11896548_24', 'https://dl.acm.org/doi/10.5555/1182635.1164210', 'https://dl.acm.org/doi/10.1109/ICDE.2008.4497570', 'https://dl.acm.org/doi/10.1145/1376616.1376685', 'https://dl.acm.org/doi/10.1145/1634.1886', 'https://dl.acm.org/doi/10.1145/1265530.1265565', 'https://dl.acm.org/doi/10.1145/261124.261131', 'https://dl.acm.org/doi/10.1109/SFCS.1980.12', 'https://dl.acm.org/doi/10.5555/1325851.1325861', 'https://dl.acm.org/doi/10.1109/ICDE.2006.174', 'https://dl.acm.org/doi/10.14778/1453856.1453944', 'https://dl.acm.org/doi/10.1109/ICDE.2008.4497571', 'https://dl.acm.org/doi/10.1109/ICDEW.2008.4498380']"
https://dl.acm.org/doi/10.1145/2996913.2996996,1,Location selection for ambulance stations: a data-driven approach,"['Yuhong Li', 'Yu Zheng', 'Shenggong Ji', 'Wenjun Wang', 'Leong Hou U', 'Zhiguo Gong']",SIGSPATIAL '15: Proceedings of the 23rd SIGSPATIAL International Conference on Advances in Geographic Information Systems,"Article No.: 85, Pages 1 - 4",https://doi.org/10.1145/2820783.2820876,03 November 2015,39,413,"Emergency medical service provides a variety of services for those in need of emergency care. One of the major challenges encountered by emergency service providers is selecting the appropriate locations for ambulance stations. Prior works measure spatial proximity under Euclidean space or static road network. In this paper, we focus on locating the ambulance stations by using the real traffic information so as to minimize the average travel-time to reach the emergency requests. To this end, we estimate the travel-time of road segments using real GPS trajectories and propose an efficient PAM-based refinement for the location problem. We conduct extensive experimental evaluations using real emergency requests collected from Tianjin, and the result shows that the proposed solution can reduce the travel-time to reach the emergency requests by 29.9% when compared to the original locations of ambulance stations.","['https://dl.acm.org/doi/10.1137/S0097539702416402', 'https://dl.acm.org/doi/10.1109/TKDE.2010.230', 'https://dl.acm.org/doi/10.1145/1653771.1653820', 'https://dl.acm.org/doi/10.1016/j.eswa.2008.01.039', 'https://dl.acm.org/doi/10.1145/2623330.2623653', 'https://dl.acm.org/doi/10.1109/TKDE.2013.176', 'https://dl.acm.org/doi/10.1145/2743025']"
https://dl.acm.org/doi/10.1145/2996913.2996996,1,Scikit-learn: Machine Learning in Python,"['Fabian Pedregosa', 'Gaël Varoquaux', 'Alexandre Gramfort', 'Vincent Michel', 'Bertrand Thirion', 'Olivier Grisel', 'Mathieu Blondel', 'Peter Prettenhofer', 'Ron Weiss', 'Vincent Dubourg', 'Jake Vanderplas', 'Alexandre Passos', 'David Cournapeau', 'Matthieu Brucher', 'Matthieu Perrot', 'Édouard Duchesnay']",The Journal of Machine Learning Research,,,01 November 2011,"7,648","19,849","Scikit-learn is a Python module integrating a wide range of state-of-the-art machine learning algorithms for medium-scale supervised and unsupervised problems. This package focuses on bringing machine learning to non-specialists using a general-purpose high-level language. Emphasis is put on ease of use, performance, documentation, and API consistency. It has minimal dependencies and is distributed under the simplified BSD license, encouraging its use in both academic and commercial settings. Source code, binaries, and documentation can be downloaded from http://scikit-learn.sourceforge.net.",[]
https://dl.acm.org/doi/10.1145/2996913.2996996,1,Trade area analysis using user generated mobile location data,"['Yan Qu', 'Jun Zhang']",WWW '13: Proceedings of the 22nd international conference on World Wide Web,,https://doi.org/10.1145/2488388.2488480,13 May 2013,57,693,"In this paper, we illustrate how User Generated Mobile Location Data (UGMLD) like Foursquare check-ins can be used in Trade Area Analysis (TAA) by introducing a new framework and corresponding analytic methods. Three key processes were created: identifying the activity center of a mobile user, profiling users based on their location history, and modeling users' preference probability. Extensions to traditional TAA are introduced, including customer-centric distance decay analysis and check-in sequence analysis. Adopting the rich content and context of UGMLD, these methods introduce new dimensions to modeling and delineating trade areas. Analyzing customers' visits to a business in the context of their daily life sheds new light on the nature and performance of the venue. This work has important business implications in the field of mobile computing.","['https://dl.acm.org/doi/10.5555/944919.944937', 'https://dl.acm.org/doi/10.1145/2370216.2370288', 'https://dl.acm.org/doi/10.1002/bltj.20500', 'https://dl.acm.org/doi/10.5555/2021975.2021988', 'https://dl.acm.org/doi/10.1145/2370216.2370422', 'https://dl.acm.org/doi/10.5555/3225647.3225866', 'https://dl.acm.org/doi/10.1109/MNET.2010.5578914', 'https://dl.acm.org/doi/10.1145/1978942.1979295', 'https://dl.acm.org/doi/10.4067/S0718-18762011000200009', 'https://dl.acm.org/doi/10.1145/570705.570713', 'https://dl.acm.org/doi/10.1145/2470654.2470711', 'https://dl.acm.org/doi/10.1109/MPRV.2011.15', 'https://dl.acm.org/doi/10.1145/1864349.1864363', 'https://dl.acm.org/doi/10.1145/1869790.1869861', 'https://dl.acm.org/doi/10.5555/1929661.1929667', 'https://dl.acm.org/doi/10.1145/1921591.1921596']"
https://dl.acm.org/doi/10.1145/2996913.2996996,1,Optimal location queries in road network databases,"['Xiaokui Xiao', 'Bin Yao', 'Feifei Li']",ICDE '11: Proceedings of the 2011 IEEE 27th International Conference on Data Engineering,,https://doi.org/10.1109/ICDE.2011.5767845,11 April 2011,35,0,"Optimal location (OL) queries are a type of spatial queries particularly useful for the strategic planning of resources. Given a set of existing facilities and a set of clients, an OL query asks for a location to build a new facility that optimizes a certain cost metric (defined based on the distances between the clients and the facilities). Several techniques have been proposed to address OL queries, assuming that all clients and facilities reside in an Lp space. In practice, however, movements between spatial locations are usually confined by the underlying road network, and hence, the actual distance between two locations can differ significantly from their Lp distance. Motivated by the deficiency of the existing techniques, this paper presents the first study on OL queries in road networks. We propose a unified framework that addresses three variants of OL queries that find important applications in practice, and we instantiate the framework with several novel query processing algorithms. We demonstrate the efficiency of our solutions through extensive experiments with real data.",[]
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Shape quantization and recognition with randomized trees,"['Yali Amit', 'Donald Geman']",Neural Computation,,https://doi.org/10.1162/neco.1997.9.7.1545,01 October 1997,151,0,No abstract available.,"['https://dl.acm.org/doi/10.1162/neco.1989.1.1.151', 'https://dl.acm.org/doi/10.1109/34.184774', 'https://dl.acm.org/doi/10.1147/rd.274.0386', 'https://dl.acm.org/doi/10.1109/TIT.1984.1056834', 'https://dl.acm.org/doi/10.1109/34.99233', 'https://dl.acm.org/doi/10.1109/72.97912', 'https://dl.acm.org/doi/10.1162/neco.1992.4.1.1', 'https://dl.acm.org/doi/10.1109/72.165594', 'https://dl.acm.org/doi/10.1109/34.273711', 'https://dl.acm.org/doi/10.1109/72.165597', 'https://dl.acm.org/doi/10.1162/neco.1996.8.4.819', 'https://dl.acm.org/doi/10.1023/A:1022643204877', 'https://dl.acm.org/doi/10.1016/S0893-6080(05)80144-3', 'https://dl.acm.org/doi/10.1016/0031-3203(90)90098-6']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,"An Empirical Comparison of Voting Classification Algorithms: Bagging, Boosting, and Variants","['Eric Bauer', 'Ron Kohavi']",Machine Learning,,https://doi.org/10.1023/A:1007515423169,01 July 1999,527,0,"Methods for voting classification algorithms, such as Bagging and AdaBoost, have been shown to be very successful in improving the accuracy of certain classifiers for artificial and real-world datasets. We review these algorithms and describe a large empirical study comparing several variants in conjunction with a decision tree inducer (three variants) and a Naive-Bayes inducer. The purpose of the study is to improve our understanding of why and when these algorithms, which use perturbation, reweighting, and combination techniques, affect classification error. We provide a bias and variance decomposition of the error to show how different methods and variants influence these two terms. This allowed us to determine that Bagging reduced variance of unstable methods, while boosting methods (AdaBoost and Arc-x4) reduced both the bias and variance of unstable methods but increased the variance for Naive-Bayes, which was very stable. We observed that Arc-x4 behaves differently than AdaBoost if reweighting is used instead of resampling, indicating a fundamental difference. Voting variants, some of which are introduced in this paper, include: pruning versus no pruning, use of probabilistic estimates, weight perturbations (Wagging), and backfitting of data. We found that Bagging improves when probabilistic estimates in conjunction with no-pruning are used, as well as when the data was backfit. We measure tree sizes and show an interesting positive correlation between the increase in the average tree size in AdaBoost trials and its success in reducing the error. We compare the mean-squared error of voting methods to non-voting methods and show that the voting methods lead to large and significant reductions in the mean-squared errors. Practical problems that arise in implementing boosting algorithms are explored, including numerical instabilities and underflows. We use scatterplots that graphically show how AdaBoost reweights instances, emphasizing not only “hard” areas but also outliers and noise.","['https://dl.acm.org/doi/10.5555/922786', 'https://dl.acm.org/doi/10.1162/089976698300017197', 'https://dl.acm.org/doi/10.5555/1865756.1865765', 'https://dl.acm.org/doi/10.1023/A:1007413511361', 'https://dl.acm.org/doi/10.5555/92571.92640', 'https://dl.acm.org/doi/10.1006/inco.1995.1136', 'https://dl.acm.org/doi/10.5555/646943.712093', 'https://dl.acm.org/doi/10.1023/A:1009778005914', 'https://dl.acm.org/doi/10.1162/neco.1992.4.1.1', 'https://dl.acm.org/doi/10.1023/A:1022631118932', 'https://dl.acm.org/doi/10.5555/645525.757759', 'https://dl.acm.org/doi/10.5555/1643031.1643047', 'https://dl.acm.org/doi/10.5555/892585', 'https://dl.acm.org/doi/10.5555/645526.756499', 'https://dl.acm.org/doi/10.5555/3001460.3001483', 'https://dl.acm.org/doi/10.5555/1867135.1867170', 'https://dl.acm.org/doi/10.5555/267553.267557', 'https://dl.acm.org/doi/10.5555/645526.657136', 'https://dl.acm.org/doi/10.5555/152181', 'https://dl.acm.org/doi/10.5555/1892875.1892983', 'https://dl.acm.org/doi/10.5555/3000292.3000308', 'https://dl.acm.org/doi/10.5555/3091574.3091606', 'https://dl.acm.org/doi/10.5555/645526.657129', 'https://dl.acm.org/doi/10.1016/S0893-6080(05)80023-1']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,"An Experimental Comparison of Three Methods for Constructing Ensembles of Decision Trees: Bagging, Boosting, and Randomization",['Thomas G. Dietterich'],Machine Learning,,https://doi.org/10.1023/A:1007607513941,01 August 2000,526,0,"Bagging and boosting are methods that generate a diverse ensemble of classifiers by manipulating the training data given to a “base” learning algorithm. Breiman has pointed out that they rely for their effectiveness on the instability of the base learning algorithm. An alternative approach to generating an ensemble is to randomize the internal decisions made by the base algorithm. This general approach has been studied previously by Ali and Pazzani and by Dietterich and Kong. This paper compares the effectiveness of randomization, bagging, and boosting for improving the performance of the decision-tree algorithm C4.5. The experiments show that in situations with little or no classification noise, randomization is competitive with (and perhaps slightly superior to) bagging but not as accurate as boosting. In situations with substantial classification noise, bagging is much better than boosting, and sometimes better than randomization.","['https://dl.acm.org/doi/10.1023/A:1018249309965', 'https://dl.acm.org/doi/10.1023/A:1007515423169', 'https://dl.acm.org/doi/10.1162/089976698300017197', 'https://dl.acm.org/doi/10.5555/645526.756499', 'https://dl.acm.org/doi/10.5555/1867406.1867491', 'https://dl.acm.org/doi/10.5555/645526.757762', 'https://dl.acm.org/doi/10.5555/152181', 'https://dl.acm.org/doi/10.5555/1892875.1892983']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Boosting in the limit: maximizing the margin of learned ensembles,"['Adam J. Grove', 'Dale Schuurmans']",AAAI '98/IAAI '98: Proceedings of the fifteenth national/tenth conference on Artificial intelligence/Innovative applications of artificial intelligence,,,01 July 1998,54,0,"The ""minimum margin"" of an ensemble classifier on a given training set is, roughly speaking, the smallest vote it gives to any correct training label. Recent work has shown that the Adaboost algorithm is particularly effective at producing ensembles with large minimum margins, and theory suggests that this may account for its success at reducing generalization error. We note, however, that the problem of finding good margins is closely related to linear programming, and we use this connection to derive and test new ""LPboosting"" algorithms that achieve better minimum margins than Adaboost.However, these algorithms do not always yield better generalization performance. In fact, more often the opposite is true. We report on a series of controlled experiments which show that no simple version of the minimum-margin story can be complete. We conclude that the crucial question as to why boosting works so well in practice, and how to further improve upon it, remains mostly open.Some of our experiments are interesting for another reason: we show that Adaboost sometimes does overfit--eventually. This may take a very long time to occur, however, which is perhaps why this phenomenon has gone largely unnoticed.",[]
https://dl.acm.org/doi/10.1145/2996913.2996996,2,The Random Subspace Method for Constructing Decision Forests,['Tin Kam Ho'],IEEE Transactions on Pattern Analysis and Machine Intelligence,,https://doi.org/10.1109/34.709601,01 August 1998,"1,051",0,"Much of previous attention on decision trees focuses on the splitting criteria and optimization of tree sizes. The dilemma between overfitting and achieving maximum accuracy is seldom resolved. A method to construct a decision tree based classifier is proposed that maintains highest accuracy on training data and improves on generalization accuracy as it grows in complexity. The classifier consists of multiple trees constructed systematically by pseudorandomly selecting subsets of components of the feature vector, that is, trees constructed in randomly chosen subspaces. The subspace method is compared to single-tree classifiers and other forest construction methods by experiments on publicly available datasets, where the method's superiority is demonstrated. We also discuss independence between trees in a forest and relate that to the combined classification accuracy.","['https://dl.acm.org/doi/10.1109/34.632990', 'https://dl.acm.org/doi/10.5555/1622826.1622827', 'https://dl.acm.org/doi/10.5555/289555.289567', 'https://dl.acm.org/doi/10.1109/34.273716', 'https://dl.acm.org/doi/10.1023/A:1022645801436', 'https://dl.acm.org/doi/10.5555/1892875.1892983', 'https://dl.acm.org/doi/10.1109/TPAMI.1982.4767278', 'https://dl.acm.org/doi/10.1007/BF00993473', 'https://dl.acm.org/doi/10.5555/211359']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,On the Algorithmic Implementation of Stochastic Discrimination,['Eugene M. Kleinberg'],IEEE Transactions on Pattern Analysis and Machine Intelligence,,https://doi.org/10.1109/34.857004,01 May 2000,19,0,"Stochastic discrimination is a general methodology for constructing classifiers appropriate for pattern recognition. It is based on combining arbitrary numbers of very weak components, which are usually generated by some pseudorandom process, and it has the property that the very complex and accurate classifiers produced in this way retain the ability, characteristic of their weak component pieces, to generalize to new data. In fact, it is often observed, in practice, that classifier performance on test sets continues to rise as more weak components are added, even after performance on training sets seems to have reached a maximum. This is predicted by the underlying theory, for even though the formal error rate on the training set may have reached a minimum, more sophisticated measures intrinsic to this method indicate that classifier performance on both training and test sets continues to improve as complexity increases. In this paper, we begin with a review of the method of stochastic discrimination as applied to pattern recognition. Through a progression of examples keyed to various theoretical issues, we discuss considerations involved with its algorithmic implementation. We then take such an algorithmic implementation and compare its performance, on a large set of standardized pattern recognition problems from the University of California Irvine, and Statlog collections, to many other techniques reported on in the literature, including boosting and bagging. In doing these studies, we compare our results to those reported in the literature by the various authors for the other methods, using the same data and study paradigms used by them. Included in this paper is an outline of the underlying mathematical theory of stochastic discrimination and a remark concerning boosting, which provides a theoretical justification for properties of that method observed in practice, including its ability to generalize.","['https://dl.acm.org/doi/10.5555/221055', 'https://dl.acm.org/doi/10.1023/A:1018054314350', 'https://dl.acm.org/doi/10.1006/jcss.1997.1504', 'https://dl.acm.org/doi/10.1109/34.709601', 'https://dl.acm.org/doi/10.5555/844379.844681', 'https://dl.acm.org/doi/10.1007/BF01531079', 'https://dl.acm.org/doi/10.5555/648054.743942', 'https://dl.acm.org/doi/10.5555/212782', 'https://dl.acm.org/doi/10.5555/152181', 'https://dl.acm.org/doi/10.5555/1098680']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,An Efficient Method To Estimate Bagging‘s Generalization Error,"['David H. Wolpert', 'William G. Macready']",Machine Learning,,https://doi.org/10.1023/A:1007519102914,01 April 1999,14,0,"Bagging (Breiman, 1994a) is a technique that tries to improve a learning algorithm‘s performance by using bootstrap replicates of the training set (Efron & Tibshirani, 1993, Efron, 1979). The computational requirements for estimating the resultant generalization error on a test set by means of cross-validation are often prohibitive, for leave-one-out cross-validation one needs to train the underlying algorithm on the order of mν times, where m is the size of the training set and ν is the number of replicates. This paper presents several techniques for estimating the generalization error of a bagged learning algorithm without invoking yet more training of the underlying learning algorithm (beyond that of the bagging itself), as is required by cross-validation-based estimation. These techniques all exploit the bias-variance decomposition (Geman, Bienenstock & Doursat, 1992, Wolpert, 1996). The best of our estimators also exploits stacking (Wolpert, 1992). In a set of experiments reported here, it was found to be more accurate than both the alternative cross-validation-based estimator of the bagged algorithm‘s error and the cross-validation-based estimator of the underlying algorithm‘s error. This improvement was particularly pronounced for small test sets. This suggests a novel justification for using bagging—more accurate estimation of the generalization error than is possible without bagging.","['https://dl.acm.org/doi/10.1162/neco.1992.4.1.1', 'https://dl.acm.org/doi/10.1016/S0893-6080(05)80023-1', 'https://dl.acm.org/doi/10.1162/neco.1997.9.6.1211']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,A scalable algorithm for maximizing range sum in spatial databases,"['Dong-Wan Choi', 'Chin-Wan Chung', 'Yufei Tao']",Proceedings of the VLDB Endowment,,https://doi.org/10.14778/2350229.2350230,01 July 2012,51,310,"This paper investigates the MaxRS problem in spatial databases. Given a set O of weighted points and a rectangular region r of a given size, the goal of the MaxRS problem is to find a location of r such that the sum of the weights of all the points covered by r is maximized. This problem is useful in many location-based applications such as finding the best place for a new franchise store with a limited delivery range and finding the most attractive place for a tourist with a limited reachable range. However, the problem has been studied mainly in theory, particularly, in computational geometry. The existing algorithms from the computational geometry community are in-memory algorithms which do not guarantee the scalability. In this paper, we propose a scalable external-memory algorithm (ExactMaxRS) for the MaxRS problem, which is optimal in terms of the I/O complexity. Furthermore, we propose an approximation algorithm (ApproxMaxCRS) for the MaxCRS problem that is a circle version of the MaxRS problem. We prove the correctness and optimality of the ExactMaxRS algorithm along with the approximation bound of the ApproxMaxCRS algorithm. From extensive experimental results, we show that the ExactMaxRS algorithm is two orders of magnitude faster than methods adapted from existing algorithms, and the approximation bound in practice is much better than the theoretical bound of the ApproxMaxCRS algorithm.","['https://dl.acm.org/doi/10.5555/645929.758386', 'https://dl.acm.org/doi/10.5555/1070432.1070556', 'https://dl.acm.org/doi/10.1007/BF02238188', 'https://dl.acm.org/doi/10.1016/j.infsof.2006.05.005', 'https://dl.acm.org/doi/10.5555/1109557.1109622', 'https://dl.acm.org/doi/10.1007/s00224-008-9135-9', 'https://dl.acm.org/doi/10.1287/mnsc.27.7.848', 'https://dl.acm.org/doi/10.1007/11535331_10', 'https://dl.acm.org/doi/10.1109/SFCS.1993.366816', 'https://dl.acm.org/doi/10.5555/552315.791170', 'https://dl.acm.org/doi/10.1145/375663.375718', 'https://dl.acm.org/doi/10.5555/647227.719095', 'https://dl.acm.org/doi/10.14778/1921071.1921076', 'https://dl.acm.org/doi/10.1145/1989284.1989297', 'https://dl.acm.org/doi/10.14778/1687627.1687754', 'https://dl.acm.org/doi/10.5555/1083592.1083701', 'https://dl.acm.org/doi/10.1109/ICDE.2011.5767845', 'https://dl.acm.org/doi/10.5555/1182635.1164183', 'https://dl.acm.org/doi/10.1109/ICDE.2011.5767892']"
